,Project ID,Project Name,Voluntary Registry,ARB/WAProject,Voluntary Status,Scope, Type,Reduction / Removal,Methodology / Protocol,Region,Total Credits Issued,Estimated Annual Emission Reductions,Registry / ARB / WA,CCB / Certifications,Project Type From the Registry,K_cluster,DB_cluster
6758,VCS3131,Xiping Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,0.0,211338.0,VCS,,Waste handling and disposal,19,-1
6759,VCS3132,Shangcai Chenfazhai Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,0.0,113496.0,VCS,,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",19,51
6760,VCS3133,Huaxian Fengqiqiu Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,0.0,119844.0,VCS,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,19,-1
6761,VCS3134,Huaxian Caiying Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,0.0,191968.0,VCS,,"Livestock, enteric fermentation, and manure management; Waste handling and disposal",19,-1
6762,VCS3135,Henan Grouped Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,AMS-III.D.,Eastern Asia,0.0,210415.0,VCS,,Waste handling and disposal,19,-1
6763,VCS3136,Inner Mongolia Chao’er Forest Industry IFM Project,VCS,No,Registration requested,Forestry & Land Use,Improved Forest Management,Mixed,VM0010,Eastern Asia,0.0,247018.0,VCS,,Agriculture Forestry and Other Land Use,4,43
6764,VCS3137,Adjusted Water Management in Rice Cultivation in South Wuhua County,VCS,No,Inactive,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,59585.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6765,VCS314,"15 MW Bundled grid-connected wind electricity generation project in  Radhapuram Taluk of Tirunelveli District in Tamil Nadu, India",VCS,No,Registered,Renewable Energy,Wind,Reduction,AMS-I.D.,Southern Asia,0.0,25305.0,VCS,,Energy industries (renewable/non-renewable sources),13,31
6766,VCS3140,ZhaoQu Afforestation Project,VCS,No,Under validation,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Eastern Asia,0.0,577730.0,VCS,,Agriculture Forestry and Other Land Use,9,46
6767,VCS3141,Western Amazon REDD+ Grouped Project,VCS,No,Under validation,Forestry & Land Use,REDD+,Reduction,VM0015,Latin America and the Caribbean,0.0,362077.0,VCS,,Agriculture Forestry and Other Land Use,9,42
6768,VCS3142,Blue Forest & Mozambique: Building Africa’s Largest Mangrove Restoration Project,VCS,No,Under development,Forestry & Land Use,REDD+,Reduction,VM0007,Sub-Saharan Africa,0.0,2965555.0,VCS,,Agriculture Forestry and Other Land Use,9,-1
6769,VCS3144,Bangladesh Apon Chula Improved Cookstove Program I,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,541746.0,VCS,,Energy demand,11,48
6770,VCS3145,Proyecto REDD++ PANI,VCS,No,Under development,Forestry & Land Use,REDD+,Reduction,VM0007,Latin America and the Caribbean,0.0,3553364.0,VCS,,Agriculture Forestry and Other Land Use,9,39
6771,VCS3146,Afforestation activity on deserted wasteland in the Arab peninsula (Ghaba),VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Western Asia,0.0,752122.0,VCS,,Agriculture Forestry and Other Land Use,9,-1
6772,VCS3147,Jiangxi Suichuan Improved Forest Management Project,VCS,No,Registration requested,Forestry & Land Use,Improved Forest Management,Mixed,VM0010,Eastern Asia,0.0,43163.0,VCS,,Agriculture Forestry and Other Land Use,4,43
6773,VCS3148,Hulin Adjusted Water Management in Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,59066.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6774,VCS3149,Qingfeng Adjusted Water Management in Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,59796.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6775,VCS315,"8.75 MW Bundled Wind Power Project in Maharashtra, India.",VCS,No,Registered,Renewable Energy,Wind,Reduction,AMS-I.D.,Southern Asia,40279.0,13179.0,VCS,,Energy industries (renewable/non-renewable sources),13,31
6776,VCS3150,Zhenbaodao Adjusted Water Management in Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58797.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6777,VCS3151,Clean Cooking Access for Women in Rural Maharashtra,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,2116773.0,VCS,,Energy demand,11,48
6778,VCS3152,Alto Xingu Grouped REDD+ Project,VCS,No,Under development,Forestry & Land Use,REDD+,Reduction,VM0015,Latin America and the Caribbean,0.0,57902.0,VCS,,Agriculture Forestry and Other Land Use,9,42
6779,VCS3153,Jiangxi Dingnan Improved Forest Management Project,VCS,No,Registration requested,Forestry & Land Use,Improved Forest Management,Mixed,VM0010,Eastern Asia,0.0,60431.0,VCS,,Agriculture Forestry and Other Land Use,4,43
6780,VCS3154,"Household Biogas Project in Uttarakhand, India",VCS,No,Registered,Household & Community,Biodigesters,Reduction,AMS-I.E.,Southern Asia,61753.0,53673.0,VCS,,Waste handling and disposal,13,-1
6781,VCS3155,NIGER DELTA MANGROVE PROJECT,VCS,No,Registration requested,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-AM0014,Sub-Saharan Africa,0.0,79406.0,VCS,,Agriculture Forestry and Other Land Use,9,-1
6782,VCS3156,"Sustainable Rice Cultivation for Marginal Farmers in Madhya Pradesh, India",VCS,No,Inactive,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Southern Asia,0.0,189404.0,VCS,,Agriculture Forestry and Other Land Use,4,-1
6783,VCS3157,Distribution of energy efficient cookstoves in India-1,VCS,No,Under development,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,37417.0,VCS,,Energy demand,11,48
6784,VCS3158,Distribution of energy efficient cookstoves in India-2,VCS,No,Registered,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,243104.0,201152.0,VCS,,Energy demand,11,48
6785,VCS3159,Distribution of energy efficient cookstove in India-3,VCS,No,Under development,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,40152.0,VCS,,Energy demand,11,48
6786,VCS316,PARAMONGA BAGASSE BOILER PROJECT,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AM0036,Latin America and the Caribbean,370392.0,123136.0,VCS,,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management",7,-1
6787,VCS3160,Distribution of energy efficient cookstoves in India-4,VCS,No,Registered,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,99737.0,170317.0,VCS,,Energy demand,11,48
6788,VCS3161,Displacement of firewood by household biogas stoves in India,VCS,No,Registered,Household & Community,Biodigesters,Reduction,AMS-I.E.,Southern Asia,72867.0,51409.0,VCS,,Energy industries (renewable/non-renewable sources),13,-1
6789,VCS3162,Holistic development of North East India through clean energy access,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,790204.0,VCS,,Energy demand,11,48
6790,VCS3163,Red Sea Power Wind Farm,VCS,No,Under validation,Renewable Energy,Wind,Reduction,ACM0002,Sub-Saharan Africa,0.0,98849.0,VCS,,Energy industries (renewable/non-renewable sources),21,-1
6791,VCS3164,Yantai Xinhao Swine Farm Manure Management System GHG Mitigation Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,0.0,92011.0,VCS,,Energy industries (renewable/non-renewable sources),19,-1
6792,VCS3165,HENAN BIYANG AGRICULTURAL LAND USE MANAGEMENT PROJECT,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0042,Eastern Asia,0.0,127936.0,VCS,,Agriculture Forestry and Other Land Use,20,52
6793,VCS3166,ReforesTerra Grouped Project,VCS,No,Registration requested,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,ACM0003,Latin America and the Caribbean,0.0,26843.0,VCS,,Agriculture Forestry and Other Land Use,9,-1
6794,VCS3167,"AGRICULTURAL LAND MANAGEMENT PROJECT IN BARWANI DISTRICT  (MADHYA PRADESH), INDIA BY GODREJ AGROVET LTD",VCS,No,Under validation,Agriculture,Sustainable Agriculture,Mixed,VM0017,Southern Asia,0.0,23154.0,VCS,,Agriculture Forestry and Other Land Use,20,-1
6795,VCS3168,Bangladesh Apon Chula Improved Cookstove Program II,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Southern Asia,0.0,541746.0,VCS,,Energy demand,11,48
6796,VCS317,"Intrinergy Wiggins Fuel Switch from Natural Gas to Biomass for Thermal Energy at the Coastal Paper facility in Wiggins, Mississippi",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,North America,105007.0,17196.0,VCS,,Energy industries (renewable/non-renewable sources),7,-1
6797,VCS3170,Fujian longyan IFM (conversion of logged to protected forest) Project,VCS,No,Registration requested,Forestry & Land Use,Improved Forest Management,Mixed,VM0010,Eastern Asia,0.0,46640.0,VCS,,Agriculture Forestry and Other Land Use,4,43
6798,VCS3172,"Forest Plantation Project in Ujjain, India",VCS,No,Under development,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Southern Asia,0.0,505.0,VCS,,Agriculture Forestry and Other Land Use,9,45
6799,VCS3173,Duzce Landfill Gas (LFG) Capture and Utilization Project,VCS,No,Registration requested,Waste Management,Landfill Methane,Reduction,AMS-I.D.; AMS-III.G.; AMS-III.AO.,Western Asia,0.0,31122.0,VCS,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,19,-1
6800,VCS3174,Sustainable Agriculture land Management Project by Biowin Agro Research,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0042,Southern Asia,0.0,26639.0,VCS,,Agriculture Forestry and Other Land Use,20,-1
6801,VCS3175,"Biogas Production in Karnal, Haryana.",VCS,No,Under development,Agriculture,Manure Methane Digester,Reduction,AMS-III.AO.,Southern Asia,0.0,40950.0,VCS,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,19,-1
6802,VCS3176,Changlinyan Adjusted Water Management in Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58499.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6803,VCS3177,Puyang County MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,No,Registered,Waste Management,Landfill Methane,Reduction,AMS-I.D.; AMS-III.G.,Eastern Asia,0.0,31961.0,VCS,,Energy industries (renewable/non-renewable sources); Waste handling and disposal,19,-1
6804,VCS3179,Conservation and restoration of the tropical dry forest of the north coast of Peru,VCS,No,Registration requested,Forestry & Land Use,REDD+,Reduction,VM0006,Latin America and the Caribbean,0.0,605242.0,VCS,,Agriculture Forestry and Other Land Use,9,-1
6805,VCS318,Clinton Landfill Gas Collection and Combustion Project,VCS,No,Registered,Waste Management,Landfill Methane,Reduction,ACM0001,North America,959595.0,93520.0,VCS,,Waste handling and disposal,19,-1
6806,VCS3180,Sustainable Agriculture Land Management Project by Suminter India Organics,VCS,No,On Hold - see notification letter,Agriculture,Sustainable Agriculture,Mixed,VM0042,Southern Asia,0.0,275748.0,VCS,,Agriculture Forestry and Other Land Use,20,-1
6807,VCS3181,Longchuan Adjusted Water Management in Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58621.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6808,VCS3182,Eastern DRC Cookstove Project - Tanganyika,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Sub-Saharan Africa,0.0,302223.0,VCS,,Energy demand,11,49
6809,VCS3183,Cenzcouh Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58286.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6810,VCS3184,Linzgvei Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58129.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6811,VCS3185,Yangzsoz Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58081.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6812,VCS3186,Hozbuj Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58293.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6813,VCS3187,Binhyangz Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58077.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6814,VCS3188,Hwngzcouh Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58024.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6815,VCS3189,Lungzanh Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58085.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6816,VCS319,CGN Gansu Anxi Daliang 49.5MW Wind Power Project,VCS,No,Registered,Renewable Energy,Wind,Reduction,ACM0002,Eastern Asia,82450.0,115912.0,VCS,,Energy industries (renewable/non-renewable sources),1,32
6817,VCS3190,Sanglinz Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58185.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6818,VCS3191,Vujmingzgih Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58012.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6819,VCS3192,Yunghningz Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58096.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6820,VCS3193,Cinhcouh Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58127.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6821,VCS3194,Lingzsanh Water Management with Rice Cultivation,VCS,No,Registration and verification approval requested,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58442.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6822,VCS3195,Jinyujie Adjusted Water Management in Rice Cultivation,VCS,No,Inactive,Agriculture,Rice Emission Reductions,Reduction,AMS-III.AU,Eastern Asia,0.0,58542.0,VCS,,Agriculture Forestry and Other Land Use,4,50
6823,VCS3196,Paracel ARR Carbon Forestry Project,VCS,No,On Hold - see notification letter,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Latin America and the Caribbean,0.0,129162.0,VCS,,Agriculture Forestry and Other Land Use,9,38
6824,VCS3197,Kenya Jiko Kisasa Improved Cookstove Program I,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,VMR0006,Sub-Saharan Africa,0.0,231347.0,VCS,,Energy demand,11,49
6825,VCS3198,Installation of high efficiency wood burning cookstoves in Burundi,VCS,No,Registered,Household & Community,Cookstoves,Reduction,VMR0006,Sub-Saharan Africa,0.0,2079450.0,VCS,,Energy demand,11,49
6826,VCS3199,Installation of high efficiency wood burning cookstoves in Gambia,VCS,No,Registered,Household & Community,Cookstoves,Reduction,VMR0006,Sub-Saharan Africa,0.0,1693445.0,VCS,,Energy demand,11,49
6827,VCS32,Luara Ceramic Fuel Switching Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.; AMS-III.E.,Latin America and the Caribbean,92835.0,9450.0,VCS,Social Carbon,Energy industries (renewable/non-renewable sources),7,-1
6828,VCS320,"Upgradation and expansion of A.P.M.C compost plant at Tikri, Delhi",VCS,No,Registered,Waste Management,Composting,Reduction,AMS-III.F.,Southern Asia,25622.0,17546.0,VCS,,Waste handling and disposal,19,-1
6829,VCS3200,Installation of high efficiency wood burning cookstoves in South Sudan,VCS,No,Under development,Household & Community,Cookstoves,Reduction,VMR0006,Northern Africa,0.0,1788505.0,VCS,,Energy demand,11,-1
6830,VCS3201,HENAN SHANGCAI AGRICULTURAL LAND USE MANAGEMENT PROJECT,VCS,No,Registration and verification approval requested,Agriculture,Sustainable Agriculture,Mixed,VM0042,Eastern Asia,0.0,107778.0,VCS,,Agriculture Forestry and Other Land Use,20,52
6831,VCS3202,HENAN RUNAN AGRICULTURAL LAND USE MANAGEMENT PROJECT,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0042,Eastern Asia,0.0,126073.0,VCS,,Agriculture Forestry and Other Land Use,20,52
6832,VCS3203,Yunnan Yulong Afforestation Project,VCS,No,On Hold - see notification letter,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Eastern Asia,0.0,765439.0,VCS,,Agriculture Forestry and Other Land Use,9,46
