project_id,project_name,voluntary_registry,arborwaproject,voluntary_status,scope,type,reduction_or_removal,methodology_or_protocol,region,country,state,project_site_location,project_developer,total_credits_issued,total_credits_retired,total_credits_remaining,total_buffer_pool_deposits,reversals_covered_by_buffer_pool,reversals_not_covered_by_buffer,first_year_of_project_(vintage),year_unknown,project_owner,offset_project_operator,authorized_project_designee,verifier,estimated_annual_emission_reductions,pers,registry_or_arb_or_wa,arb_project_detail,arb_id,poa_idoraggregate_id,corsia_eligible,project_listed,project_registered,ccb_or_certifications,project_type_from_the_registry,registry_documents,project_website,notes_from_registry,notes_from_berkeley_carbon_trading_project,added_to_database_version_-_with_data_through,unnamed:_158,"1st_issuance_yr_(no_hard_code,_hide)",unnamed:_160
GS7516,GS1366 VPA 19 Kilifi Borehole Rehabilitation Project ,GOLD,No,Gold Standard Certified Design,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,Kenya, , ,CO2balance UK ltd,0.0,0.0,0.0,0.0,,,,0.0, , , , ,10000, ,GOLD, , ,1366.0,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS7516, , , ,v 1  12-2020,,0.0,1.0
GS7763,10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan India,GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,AMS-I.D. Grid connected renewable electricity generation,Southern Asia,India, , ,EKI Energy Services Limited,0.0,0.0,0.0,0.0,,,,0.0, , , , ,18418, ,GOLD, , , ,No, , , ,Wind,https://registry.goldstandard.org/projects?q=GS7763, , , ,v 1  12-2020,,0.0,1.0
VCS725,"Shibeishan Wind Power Generation Project in Huilai County, Guangdong Province",VCS,No,Registered,Renewable Energy,Wind,Reduction,ACM0002,Eastern Asia,China, , ,Guangdong Yudean Shibeishan Wind Power Development,270648.0,161802.0,108846.0,0.0,,,2006.0,0.0, , , , ,120288.0, ,VCS, , , , , ,2020-04-06 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/725, , , ,v 1  12-2020,,2006.0,1.0
VCS3383,Improved cropland management project in Bicheng,VCS,No,Registration and verification approval requested,Agriculture,Sustainable Agriculture,Mixed,VM0042,Eastern Asia,China, , ,"Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd",0.0,0.0,0.0,0.0,,,,0.0, , , , ,120000, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/3383, , , ,v 6  11-2022,,0.0,1.0
GS813,Solar Cookstoves Project in Bolivia,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Latin America and the Caribbean,Bolivia, , ,GoodPlanet,21344.0,14318.0,7026.0,0.0,,,2009.0,0.0, , , , ,2922, ,GOLD, , , ,No, , , ,Solar Thermal - Heat,https://registry.goldstandard.org/projects?q=GS813, , , ,v 1  12-2020,,2009.0,1.0
GS3094,Usak Landfill Gas to Electricty Project Turkey,GOLD,No,Listed,Waste Management,Landfill Methane,Reduction, ,Western Asia,Türkiye, , ,Life Iklim ve Enerji Ltd. Sti.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,20000, ,GOLD, , , ,No, , , ,Biogas - Electricity,https://registry.goldstandard.org/projects?q=GS3094, , , ,v 1  12-2020,,0.0,1.0
VCS2095,Duzce Aksu Hydro Electricity Power Plant,VCS,No,Registered,Renewable Energy,Hydropower,Reduction,ACM0002,Western Asia,Türkiye, , ,Aydem Yenilenebilir Enerji A.Ş.,331039.0,109246.0,221793.0,0.0,,,2014.0,0.0, , , , ,75382, ,VCS, , , , , ,2021-02-12 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/2095, , , ,v 1  12-2020,,2014.0,1.0
VCS3075,SEREFLIKOCHISAR BIOGAS POWER PLANT,VCS,No,Registration and verification approval requested,Agriculture,Manure Methane Digester,Reduction,AM0073,Western Asia,Türkiye, , ,Multiple Proponents,0.0,0.0,0.0,0.0,,,,0.0, , , , ,149469, ,VCS, , , , , , , ,Waste handling and disposal,https://registry.verra.org/app/projectDetail/VCS/3075, , , ,v 6  11-2022,,0.0,1.0
VCS3180,Sustainable Agriculture Land Management Project by Suminter India Organics,VCS,No,Registration and verification approval request denied,Agriculture,Sustainable Agriculture,Mixed,VM0042,Southern Asia,India, , ,Suminter India Organics,0.0,0.0,0.0,0.0,,,,0.0, , , , ,275748, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/3180, , , ,v 6  11-2022,,0.0,1.0
GS10998,GS5047 VPA67 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project XII,GOLD,No,Gold Standard Certified Design,Household & Community,Bundled Energy Efficiency,Reduction,GS TPDDTEC v3.1,Sub-Saharan Africa,Rwanda, , ,Likano Project Development GmbH,0.0,0.0,0.0,0.0,,,,0.0, , , , ,8802, ,GOLD, , ,5047,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS10998, , , ,v 2  05-2021,,0.0,1.0
ACR672,Finite Carbon - L.D. O'Rourke Foundation IFM,ACR,No,Registered,Forestry & Land Use,Improved Forest Management,Mixed,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,North America,United States,CALIFORNIA,Humboldt County,"L. D. O'Rourke Foundation, Inc.",252216.0,0.0,252216.0,58320.0,,,2020.0,0.0, , , ,"S&A Carbon, LLC", , ,ACR,Not ARB or Ecology Eligible, , ,Yes, , , ,Forest Carbon,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=672,https://www.finitecarbon.com/, , ,v 3  11-2021,,2020.0,1.0
GS5832,Nam Kap Hydropower Project,GOLD,No,Listed,Renewable Energy,Hydropower,Reduction,AMS-I.D. Grid connected renewable electricity generation,South-Eastern Asia,Laos, , ,Swiss Carbon Assets Ltd.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,20000, ,GOLD, , , ,No, , , ,"Small, Low - Impact Hydro",https://registry.goldstandard.org/projects?q=GS5832, , , ,v 1  12-2020,,0.0,1.0
VCS3067,Sustainable Agricultural Land Management Project by Amiha Agro Private Limited,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0017,Southern Asia,India, , ,Amiha Agro Private Limited,0.0,0.0,0.0,0.0,,,,0.0, , , , ,256116, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/3067, , , ,v 6  11-2022,,0.0,1.0
CAR1728,"XICO2e Carbono Forestal  Ejido las Pintas, San Dimas, Durango, México",CAR,No,Registered,Forestry & Land Use,Improved Forest Management,Mixed,CAR Mexico Forest Protocol,Latin America and the Caribbean,Mexico,DURANGO,"Domicilio conocido, S/N,San Dimas, Durango",ALABOOL TRUST SA DE CV,5707.0,0.0,5707.0,2510.0,,,2022.0,0.0,EJIDO LAS PINTAS, , ,GREEN CERTIFICACIONES E INSPECCIONES S.C., , ,CAR,Not ARB Eligible, , ,No,2023-08-10 00:00:00,2023-12-22 00:00:00, ,Forestry - MX,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1728, , , ,v 9  11-2023,,2022.0,1.0
VCS1730,Bundled Solar PV based power generation by JKLCL,VCS,No,Registered,Renewable Energy,Solar - Centralized,Reduction,AMS-I.D.,Southern Asia,India, , ,JK Lakshmi Cement Ltd.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,9263, ,VCS, , , , , ,2017-11-29 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/1730, , , ,v 1  12-2020,,0.0,1.0
CAR1201,Blue Source-Winchendon Improved Forest Management Project,CAR,No,Completed,Forestry & Land Use,Improved Forest Management,Mixed,ARB Compliance Offset Protocol: U.S. Forest Projects,North America,United States,MASSACHUSETTS,Ashby,"Blue Source, LLC",0.0,0.0,0.0,0.0,,,,0.0,"Blue Source, LLC",Winchendon Forest LLC,Blue Source LLC, , , ,CAR,Inactive,CAFR5301, ,No,2015-10-30 00:00:00, , ,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1201, , , ,v 1  12-2020,,0.0,1.0
GS2525,Avoided methane emission through aerobic composting at Vietstar municipal solid waste treatment facility,GOLD,No,Gold Standard Certified Project,Waste Management,Composting,Reduction,Not provided,South-Eastern Asia,VietNam, , ,South Pole Carbon Asset Management Ltd.,1700828.0,126000.0,1574828.0,0.0,,,2013.0,0.0, , , , ,181492, ,GOLD, , , ,No, , , ,Other,https://registry.goldstandard.org/projects?q=GS2525, , , ,v 1  12-2020,,2013.0,1.0
GS3516,GS1340 Efficient cookstoves in Burkina Faso - VPA-02 - tiipaalga F3PA cookstoves in Bam and Loroum,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS MS Simplified Methodology for Efficient Cookstoves v1.,Sub-Saharan Africa,Burkina Faso, , ,Tiipaalga,48909.0,29203.0,19706.0,0.0,,,2015.0,0.0, , , , ,8822, ,GOLD, , ,1340,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS3516, , , ,v 1  12-2020,,2015.0,1.0
GS6111,Improved Cookstoves Project Activity in Honduras “Vida Mejor con Ecofogones de Alto Rendimiento” – CPA No 004,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Latin America and the Caribbean,Honduras, , ,Envirofit International Ltd.,98925.0,31764.0,67161.0,0.0,,,2017.0,0.0, , , , ,42222, ,GOLD, , ,4534.0,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS6111, , , ,v 5  03-2022,,2017.0,1.0
GS12517,GS10789 GS 10790 RVPA-73: Efficient and Clean Cooking for households in Ghana,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,GS TPDDTEC v3.1,Sub-Saharan Africa,Ghana, , ,Burn Manufacturing Co.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,40957, ,GOLD, , ,10789,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS12517, , , ,v11  03-2024,,0.0,1.0
GS11314, Hoa Binh 2 Wind Power Project,GOLD,No,Gold Standard Certified Design,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South-Eastern Asia,VietNam, , ,Swiss Carbon Value Ltd.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,143848, ,GOLD, , , ,No, , , ,Wind,https://registry.goldstandard.org/projects?q=GS11314, , , ,v 3  11-2021,,0.0,1.0
VCS4136,Wetlands Along the Yangtze River and Dongting Lake Restoration Project in Junshan,VCS,No,Under validation,Forestry & Land Use,Wetland Restoration,Mixed,VM0036,Eastern Asia,China, , ,Multiple Proponents,0.0,0.0,0.0,0.0,,,,0.0, , , , ,9774, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/4136, , , ,v 8  05-2023,,0.0,1.0
CAR1044,SPI Wildfire Reforestation Project #5,CAR,No,Completed,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,CAR Urban Tree Planting Protocol,North America,United States,CALIFORNIA,"Amador, Butte, El Dorado, and Tuolumne Counties",Sierra Pacific Industries,0.0,0.0,0.0,0.0,,,,0.0,Sierra Pacific Industries,Sierra Pacific Industries, , , , ,CAR,Not ARB Eligible, , ,No,2013-12-27 00:00:00,2019-03-27 00:00:00, ,Reforestation,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1044, , , ,v 1  12-2020,,0.0,1.0
GS7151,SAKARYA BIOGAS POWER PLANT,GOLD,No,Listed,Renewable Energy,Biomass,Reduction,Other,Western Asia,Türkiye, , ,Green Consult and Finance,0.0,0.0,0.0,0.0,,,,0.0, , , , ,0, ,GOLD, , , ,No, , , ,Biogas - Electricity,https://registry.goldstandard.org/projects?q=GS7151, , , ,v 1  12-2020,,0.0,1.0
VCS2352,Shizaiqian MSW landfill site LFG recovery to power project,VCS,No,Verification approval requested,Waste Management,Landfill Methane,Reduction,ACM0001,Eastern Asia,China, , ,"Quanzhou BCCY New Energy CO., Ltd.",421050.0,0.0,421050.0,0.0,,,2019.0,0.0, , , , ,66269, ,VCS, , , , , ,44628, ,Energy industries (renewable/non-renewable sources); Waste handling and disposal,https://registry.verra.org/app/projectDetail/VCS/2352, , , ,v 2  05-2021,,2019.0,1.0
VCS23,AWMS METHANE RECOVERY PROJECT BR06-S-28,VCS,No,Late to verify,Agriculture,Manure Methane Digester,Reduction,AMS-III.D.,Latin America and the Caribbean,Brazil, , ,Agcert do Brasil Solucoes Ambientais Ltda.,180.0,180.0,0.0,0.0,,,2007.0,0.0, , , , ,4228, ,VCS, , , , , ,39890, ,Waste handling and disposal,https://registry.verra.org/app/projectDetail/VCS/23, , , ,v 1  12-2020,,2007.0,1.0
CAR1241,DPC Domestic ODS Destruction Project #24,CAR,No,Completed,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,Reduction, ,North America,United States,OHIO,Bowling Green,"Diversified Pure Chem, LLC",0.0,0.0,0.0,0.0,,,,0.0,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC", , , , ,CAR,Active ARB Project,CAOD5341, ,No,2016-09-15 00:00:00, , ,Ozone Depleting Substances - U.S. - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1241,www.divpc.com, , ,v 1  12-2020,,0.0,1.0
CAR1101,Vander Haak Dairy COP,CAR,Compliance,Registered,Agriculture,Manure Methane Digester,Reduction,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,North America,United States,WASHINGTON,"Lynden, Washington",ClimeCo LLC,9199.0,9199.0,0.0,0.0,,,2015.0,0.0,ClimeCo LLC,ClimeCo Corporation, ,"Agri-Waste Technology, Inc.", , ,ARB,Active ARB Project,CALS5101, ,No,2014-12-18 00:00:00,2016-10-28 00:00:00, ,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1101, , , ,v 1  12-2020,,2015.0,1.0
VCS310,10 MW Bundled Wind Power Project by Era Infra Engineering Limited,VCS,No,Late to verify,Renewable Energy,Wind,Reduction,AMS-I.D.,Southern Asia,India, , ,ERA INFRA ENGINEERING LTD,0.0,0.0,0.0,0.0,,,,0.0, , , , ,14630, ,VCS, , , , , ,2010-02-08 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/310, , , ,v 1  12-2020,,0.0,1.0
VCS1048,NATIONAL CARBON TRADING PROJECT FOR WEATHERIZATION OF LOW-INCOME DWELLINGS,VCS,No,Under development,Household & Community,Weatherization,Reduction,VM0008,North America,United States,DC, ,NASCSP,0.0,0.0,0.0,0.0,,,,0.0, , , , ,5000, ,VCS, , , , , , , ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/1048, , , ,v 1  12-2020,,0.0,1.0
VCS2827,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-008,VCS,No,Registration requested,Household & Community,Cookstoves,Reduction,AMS-II.G.,Sub-Saharan Africa,Madagascar, , ,Korea Carbon Management Ltd,0.0,0.0,0.0,0.0,,,,0.0, , , , ,37950, ,VCS, , , , , , , ,Energy demand,https://registry.verra.org/app/projectDetail/VCS/2827, , , ,v 6  11-2022,,0.0,1.0
GS6279,19.2 MWp Solar Power Project by HZL at Debari and Dariba Rajasthan,GOLD,No,Gold Standard Certified Project,Renewable Energy,Solar - Centralized,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Southern Asia,India, , ,Hindustan Zinc Limited,58096.0,17354.0,40742.0,0.0,,,2019.0,0.0, , , , ,23462, ,GOLD, , , ,No, , , ,Solar Thermal - Electricity,https://registry.goldstandard.org/projects?q=GS6279, , , ,v 1  12-2020,,2019.0,1.0
ACR265,Green Assets - Lukens Avoided Conversion Project,ACR,Compliance, ,Forestry & Land Use,Avoided Forest Conversion,Reduction,ARB Compliance Offset Protocol: U.S. Forest Projects,North America,United States,NORTH CAROLINA,Lukens Island,169,304968.0,264475.0,40493.0,39409.0,,,2015.0,54646.0, , , ,"S&A Carbon, LLC", , ,ARB,Listed - Active ARB Project,CAFR5205, ,No, , , ,Forest Carbon,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=265, , , ,v 1  12-2020,,2015.0,1.0
VCS1676,Çiçekli HEPP Project,VCS,No,Under development,Renewable Energy,Hydropower,Reduction,AMS-I.D.,Western Asia,Türkiye, , ,Kurtal Elektrik Uretim A.S.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,10417, ,VCS, , , , , , , ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/1676, , , ,v 1  12-2020,,0.0,1.0
GS7497,SERTAVUL WPP,GOLD,No,Gold Standard Certified Design,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Western Asia,Türkiye, , ,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,55673, ,GOLD, , , ,No, , , ,Wind,https://registry.goldstandard.org/projects?q=GS7497, , , ,v 1  12-2020,,0.0,1.0
GS4965,Accelerating Clean Cooking Solutions Cambodia VPA01,GOLD,No,Gold Standard Certified Design,Household & Community,Cookstoves,Reduction,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,South-Eastern Asia,Cambodia, , ,Nexus-Carbon for Development,0.0,0.0,0.0,0.0,,,,0.0, , , , ,23640, ,GOLD, , ,4978,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS4965, , , ,v 1  12-2020,,0.0,1.0
GS11765,VPA 68 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Southern Asia,Bangladesh, , ,Bangladesh Bondhu Foundation,7330.0,0.0,7330.0,0.0,,,2022.0,0.0, , , , ,9853, ,GOLD, , ,3112,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS11765, , , ,v 9  11-2023,,2022.0,1.0
VCS318,Clinton Landfill Gas Collection and Combustion Project,VCS,No,Verification approval requested,Waste Management,Landfill Methane,Reduction,ACM0001,North America,United States, , ,"3Degrees Group, Inc",959595.0,859353.0,100242.0,0.0,,,2010.0,0.0, , , , ,93520, ,VCS, , , , , ,2022-02-15 00:00:00, ,Waste handling and disposal,https://registry.verra.org/app/projectDetail/VCS/318, , , ,v 1  12-2020,,2010.0,1.0
GS12643,GS7591 VPA 66 Innovation: Africa Solar Water Pumping Projects - Tanzania,GOLD,No,Listed,Household & Community,Clean Water,Reduction,GS Methodology for emission reductions from safe drinking water supply,Sub-Saharan Africa,Tanzania, , ,CO2balance UK ltd,0.0,0.0,0.0,0.0,,,,0.0, , , , ,60000, ,GOLD, , ,7591,No, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS12643, , , ,v11  03-2024,,0.0,1.0
CAR1734,Stonehorse One IFM Project,CAR,No,Listed,Forestry & Land Use,Improved Forest Management,Mixed,CAR Mexico Forest Protocol,North America,United States,WEST VIRGINIA,"Burnsville, Braxton County",Border Crossing Corp.,0.0,0.0,0.0,0.0,,,,0.0,"Stonehorse Land Company, LLC.",Border Crossing Corp., , , , ,CAR,Not ARB Eligible, , ,No,2023-03-13 00:00:00, , ,Improved Forest Management,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1734,www.bordercrossingcarbon.com, , ,v 8  05-2023,,0.0,1.0
VCS4896,Brazil Precision Agriculture Carbon Program,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0042,Latin America and the Caribbean,Brazil, , ,Enviro Carbon Serviços Ambientais Ltda,0.0,0.0,0.0,0.0,,,,0.0, , , , ,11267756.0, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/4896, , , ,v11  03-2024,,0.0,1.0
VCS1231,"Mordogan Wind Power Project, Turkey",VCS,No,Registered,Renewable Energy,Wind,Reduction,AMS-I.D.,Western Asia,Türkiye, , ,Egenda Ege Enerji Uretim A.S,127874.0,0.0,127874.0,0.0,,,2016.0,0.0, , , , ,26593, ,VCS, , , ,"CORSIA – Pilot Phase, 2021-2023", ,2020-04-06 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/1231, , , ,v 1  12-2020,,2016.0,1.0
VCS598,"Keban 5 MW Hydropower Plant, Turkey",VCS,No,Registered,Renewable Energy,Hydropower,Reduction,AMS-I.D.,Western Asia,Türkiye, , ,Tektuð Elektrik Üretim A.Þ.,220525.0,128755.0,91770.0,0.0,,,2007.0,0.0, , , , ,19853.0, ,VCS, , , , , ,2020-04-06 00:00:00, ,Energy industries (renewable/non-renewable sources),https://registry.verra.org/app/projectDetail/VCS/598, , , ,v 1  12-2020,,2007.0,1.0
VCS4510,SOIL CARBON SEQUESTRATION BY ADOPTION AND MAINTENANCE OF CLIMATE-SMART AGRICULTURE PRACTICES IN DIFFERENT CROP USE AND DEGRADED PASTURE RECUPERATION.,VCS,No,Rejected by Administrator,Agriculture,Sustainable Agriculture,Mixed,VM0042,Latin America and the Caribbean,Brazil, , ,Agrorobotica - Photonic in Agroenvironmental Certification SA,0.0,0.0,0.0,0.0,,,,0.0, , , , ,2624400, ,VCS, , , , , , , ,"Agriculture Forestry and Other Land Use; Livestock, enteric fermentation, and manure management",https://registry.verra.org/app/projectDetail/VCS/4510, , , ,v11  03-2024,,0.0,1.0
VCS3843,Sichuan Yuexi Afforestation Project,VCS,No,Registration requested,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,AR-ACM0003,Eastern Asia,China, , ,Lingguan State-Owned Forest Protection Bureau of Yuexi County,0.0,0.0,0.0,0.0,,,,0.0, , , , ,63723, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/3843, , , ,v 8  05-2023,,0.0,1.0
VCS1392,Cajambre REDD+ Project,VCS,No,Verification approval requested,Forestry & Land Use,REDD+,Reduction,VM0006,Latin America and the Caribbean,Colombia, , ,Consejo Comunitario de Cajambre,477432.0,348215.0,129217.0,102351.0,,,2013.0,0.0, , , , ,297488, ,VCS, , , , , ,2020-04-06 00:00:00,CCB-Community Gold; CCB-Gold,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/1392, , , ,v 1  12-2020,,2013.0,1.0
GS12383,GS12382 VPA 01 Improved agricultural practices for rice cultivation in India,GOLD,No,Listed,Agriculture,Rice Emission Reductions,Reduction,Methane Emission Reduction By Adjusted Water Management Practice In Rice Cultivation,Southern Asia,India, , ,Kosher Climate India Pvt Ltd.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,58268, ,GOLD, , ,12382,No, , , ,Other,https://registry.goldstandard.org/projects?q=GS12383, , , ,v11  03-2024,,0.0,1.0
GS3449,GS1247 VPA 16 Improved Kitchen Regimes: Mwogo (Bugesera) Rwanda,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,Rwanda, , ,CO2balance UK ltd,48380.0,46249.0,2131.0,0.0,,,2014.0,0.0, , , , ,7145, ,GOLD, , ,1247,Yes, , , ,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS3449, , , ,v 1  12-2020,,2014.0,1.0
VCS4069,Mamuriá Grouped REDD Project,VCS,No,Under validation,Forestry & Land Use,REDD+,Reduction,VM0007; VM0015,Latin America and the Caribbean,Brazil, , ,Future Carbon Holding S.A.,0.0,0.0,0.0,0.0,,,,0.0, , , , ,297630, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/4069, , , ,v 8  05-2023,,0.0,1.0
VCS3432,South American Regenerative Agriculture through Regenerative Grazing (SARA) - AgriCarbon,VCS,No,Registration requested,Agriculture,Sustainable Agriculture,Mixed,VM0042,Latin America and the Caribbean,Paraguay, , ,Multiple Proponents,0.0,0.0,0.0,0.0,,,,0.0, , , , ,813484, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/3432, , , ,v 6  11-2022,,0.0,1.0
VCS2934,Boomitra Carbon Farming in the Indo-Gangetic Plains,VCS,No,Under development,Agriculture,Sustainable Agriculture,Mixed,VM0042,Southern Asia,India, , ,Boomitra Inc,0.0,0.0,0.0,0.0,,,,0.0, , , , ,350000, ,VCS, , , , , , , ,Agriculture Forestry and Other Land Use,https://registry.verra.org/app/projectDetail/VCS/2934, , , ,v 6  11-2022,,0.0,1.0
GS1711,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-020,GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.C. Thermal energy production with or without electricity,Eastern Asia,China, , ,Chengdu Oasis Science & Technology Co Ltd,86861.0,8291.0,78570.0,0.0,,,2013.0,0.0, , , , ,9870, ,GOLD, , ,1239,No, , , ,Biogas - Heat,https://registry.goldstandard.org/projects?q=GS1711, , , ,v 1  12-2020,,2013.0,1.0
GS1721,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-030,GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.C. Thermal energy production with or without electricity,Eastern Asia,China, , ,Chengdu Oasis Science & Technology Co Ltd,87116.0,8291.0,78825.0,0.0,,,2013.0,0.0, , , , ,10146, ,GOLD, , ,1239,No, , , ,Biogas - Heat,https://registry.goldstandard.org/projects?q=GS1721, , , ,v 1  12-2020,,2013.0,1.0
VCS3126,Qingfeng Biogas Recovery and Utilization Project,VCS,No,Registered,Agriculture,Manure Methane Digester,Reduction,ACM0010,Eastern Asia,China, , ,"Qingfeng Agro-pastoral Co., Ltd.",0.0,0.0,0.0,0.0,,,,0.0, , , , ,114497, ,VCS, , , , , ,2022-11-18 00:00:00, ,"Livestock, enteric fermentation, and manure management; Waste handling and disposal",https://registry.verra.org/app/projectDetail/VCS/3126, , , ,v 6  11-2022,,0.0,1.0
